2,44,2170434,569.1,376.2,551.3,384.3,560.2,380.25,0
2,45,2170435,569.8,377.4,550.4,385.0,560.1,381.2,0
2,46,2170436,569.8,379.1,549.6,385.7,559.7,382.4,0
2,47,2170437,569.4,381.0,549.1,385.7,559.25,383.35,0
2,48,2170438,569.0,382.4,548.7,384.7,558.85,383.55,0
2,49,2170439,568.7,383.8,548.4,383.5,558.55,383.65,0
2,50,2170440,568.7,385.1,548.2,381.9,558.45,383.5,0
2,51,2170441,569.2,386.1,548.5,380.4,558.85,383.25,0
2,52,2170442,569.7,387.0,549.0,379.0,559.35,383.0,0
2,53,2170443,570.3,386.6,549.5,377.7,559.9,382.15,0
2,54,2170444,571.2,386.0,549.9,377.2,560.55,381.6,0
2,55,2170445,572.1,385.3,550.1,378.0,561.1,381.65,0
2,56,2170446,572.2,384.3,549.7,378.8,560.95,381.55,0
2,57,2170447,571.4,383.4,549.3,379.6,560.35,381.5,0
2,58,2170448,570.0,382.5,548.7,380.5,559.35,381.5,0
2,59,2170449,568.7,381.8,547.9,381.2,558.3,381.5,0
2,60,2170450,567.3,381.8,547.3,381.7,557.3,381.75,0
2,61,2170451,566.2,381.8,546.8,381.9,556.5,381.85,0
2,62,2170452,565.6,381.9,546.2,381.7,555.9,381.8,0
2,63,2170453,565.7,383.8,546.4,381.5,556.05,382.65,0
2,64,2170454,566.4,385.7,546.7,381.4,556.55,383.55,0
2,65,2170455,567.1,387.7,547.2,381.1,557.15,384.4,0
2,66,2170456,567.9,389.4,547.7,380.8,557.8,385.1,0
3,67,2170457,568.7,391.0,548.1,380.5,558.4,385.75,0
3,68,2170458,569.3,392.4,548.6,380.5,558.95,386.45,0
3,69,2170459,569.3,393.6,549.1,380.6,559.2,387.1,0
3,70,2170460,569.2,392.4,549.4,380.7,559.3,386.55,0
3,71,2170461,569.2,391.3,549.5,380.9,559.35,386.1,0
3,72,2170462,569.1,390.2,548.7,381.3,558.9,385.75,0
3,73,2170463,569.0,389.1,547.9,381.6,558.45,385.35,0
3,74,2170464,568.8,388.0,547.1,382.1,557.95,385.05,0
3,75,2170465,568.5,387.1,546.3,382.5,557.4,384.8,0
3,76,2170466,568.4,386.4,545.7,382.9,557.05,384.65,0
3,77,2170467,568.6,386.5,545.5,383.1,557.05,384.8,0
3,78,2170468,568.8,386.6,545.5,383.1,557.15,384.85,0
3,79,2170469,569.1,386.6,546.1,382.6,557.6,384.6,0
3,80,2170470,569.8,386.9,546.7,382.2,558.25,384.55,0
3,81,2170471,570.5,387.3,547.1,381.6,558.8,384.45,0
3,82,2170472,571.1,387.6,547.5,381.1,559.3,384.35,0
3,83,2170473,571.4,388.0,547.7,380.6,559.55,384.3,0
3,84,2170474,571.5,388.3,547.6,380.3,559.55,384.3,0
3,85,2170475,571.4,388.4,547.6,380.2,559.5,384.3,0
3,86,2170476,570.8,388.1,547.6,380.4,559.2,384.25,0
3,87,2170477,569.9,387.4,547.6,380.7,558.75,384.05,0
3,88,2170478,569.0,386.7,547.8,381.0,558.4,383.85,0
3,89,2170479,568.1,386.1,548.1,381.6,558.1,383.85,0
3,90,2170480,567.5,385.4,548.5,382.3,558.0,383.85,0
3,91,2170481,567.0,384.8,548.7,383.3,557.85,384.05,0
3,92,2170482,566.6,384.8,549.0,384.0,557.8,384.4,0
3,93,2170483,566.7,385.3,549.2,384.7,557.95,385.0,0
3,94,2170484,566.8,385.7,549.7,385.3,558.25,385.5,0
3,95,2170485,567.2,385.9,550.0,386.0,558.6,385.95,0
3,96,2170486,567.7,386.0,550.2,386.5,558.95,386.25,0
3,97,2170487,568.2,386.2,550.1,386.8,559.15,386.5,0
3,98,2170488,568.6,386.3,550.1,386.8,559.35,386.55,0
3,99,2170489,568.9,386.0,550.0,386.8,559.45,386.4,0
3,100,2170490,569.2,386.0,549.9,386.8,559.55,386.4,0
4,101,2170491,569.3,386.4,549.6,387.0,559.45,386.7,0
4,102,2170492,568.9,387.0,549.3,387.5,559.1,387.25,0
4,103,2170493,568.2,387.7,549.0,387.9,558.6,387.8,0
4,104,2170494,567.4,388.0,549.0,388.4,558.2,388.2,0
4,105,2170495,566.8,388.4,549.1,388.9,557.95,388.65,0
4,106,2170496,566.3,388.7,549.3,388.7,557.8,388.7,0
4,107,2170497,566.5,389.1,549.4,388.6,557.95,388.85,0
4,108,2170498,566.8,389.0,549.6,388.1,558.2,388.55,0
4,109,2170499,567.3,389.3,549.7,387.3,558.5,388.3,0
4,110,2170500,568.2,389.5,549.7,386.6,558.95,388.05,0
4,111,2170501,569.2,390.0,549.6,385.9,559.4,387.95,0
4,112,2170502,569.9,390.4,549.5,385.4,559.7,387.9,0
4,113,2170503,570.5,390.5,549.1,386.1,559.8,388.3,0
4,114,2170504,570.3,390.4,548.8,386.8,559.55,388.6,0
4,115,2170505,570.2,390.3,548.4,387.6,559.3,388.95,0
4,116,2170506,570.0,389.7,548.1,388.3,559.05,389.0,0
4,117,2170507,569.9,389.0,547.8,389.0,558.85,389.0,0
4,118,2170508,569.7,388.4,547.4,389.5,558.55,388.95,0
4,119,2170509,569.5,387.8,547.1,389.8,558.3,388.8,0
4,120,2170510,569.3,387.5,546.8,389.7,558.05,388.6,0
4,121,2170511,569.2,387.0,546.4,389.6,557.8,388.3,0
4,122,2170512,569.1,386.6,546.0,389.7,557.55,388.15,0
4,123,2170513,569.1,386.5,545.7,390.1,557.4,388.3,0
4,124,2170514,569.1,386.3,545.5,390.5,557.3,388.4,0
4,125,2170515,569.5,386.1,545.5,391.0,557.5,388.55,0
4,126,2170516,569.8,386.0,545.5,391.3,557.65,388.65,0
4,127,2170517,570.2,385.9,545.6,391.6,557.9,388.75,0
4,128,2170518,570.3,386.0,545.8,391.7,558.05,388.85,0
4,129,2170519,570.6,385.9,546.1,391.8,558.35,388.85,0
4,130,2170520,570.9,385.9,546.6,391.5,558.75,388.7,0
4,131,2170521,571.0,386.2,547.1,391.3,559.05,388.75,0
4,132,2170522,570.9,386.7,547.5,391.2,559.2,388.95,0
4,133,2170523,570.6,387.1,548.0,391.3,559.3,389.2,0
5,134,2170524,570.4,387.5,548.4,391.5,559.4,389.5,0
5,135,2170525,570.4,387.7,548.9,391.8,559.65,389.75,0
5,136,2170526,570.3,387.9,549.4,392.3,559.85,390.1,0
5,137,2170527,570.2,388.1,549.9,392.5,560.05,390.3,0
5,138,2170528,570.1,387.9,550.4,392.5,560.25,390.2,0
5,139,2170529,569.8,387.7,550.9,392.4,560.35,390.05,0
5,140,2170530,569.8,387.4,551.3,392.2,560.55,389.8,0
5,141,2170531,569.8,387.1,551.6,392.0,560.7,389.55,0
5,142,2170532,569.9,387.2,551.8,391.7,560.85,389.45,0
5,143,2170533,570.0,387.2,551.8,391.4,560.9,389.3,0
5,144,2170534,570.3,387.2,551.6,391.2,560.95,389.2,0
5,145,2170535,570.6,386.8,551.4,391.2,561.0,389.0,0
5,146,2170536,570.9,386.5,551.2,391.0,561.05,388.75,0
5,147,2170537,570.9,386.3,551.0,390.9,560.95,388.6,0
5,148,2170538,571.0,386.1,550.9,390.9,560.95,388.5,0
5,149,2170539,570.8,386.1,550.9,390.1,560.85,388.1,0
5,150,2170540,570.7,386.0,551.1,389.4,560.9,387.7,0
5,151,2170541,570.5,386.3,551.6,388.8,561.05,387.55,0
5,152,2170542,570.2,386.9,552.4,388.9,561.3,387.9,0
5,153,2170543,570.2,387.4,553.1,389.2,561.65,388.3,0
5,154,2170544,570.3,388.0,553.9,389.4,562.1,388.7,0
5,155,2170545,570.4,388.6,554.8,389.6,562.6,389.1,0
5,156,2170546,570.4,389.1,555.6,390.4,563.0,389.75,0
5,157,2170547,570.4,389.3,556.3,390.8,563.35,390.05,0
5,158,2170548,570.3,388.9,556.7,390.6,563.5,389.75,0
5,159,2170549,570.2,388.6,556.3,389.9,563.25,389.25,0
5,160,2170550,569.9,388.2,556.0,389.2,562.95,388.7,0
5,161,2170551,569.8,387.7,555.7,388.5,562.75,388.1,0
5,162,2170552,569.6,386.9,555.2,388.0,562.4,387.45,0
5,163,2170553,569.4,385.7,554.8,387.7,562.1,386.7,0
5,164,2170554,569.2,384.5,554.4,387.8,561.8,386.15,0
5,165,2170555,568.9,383.8,554.1,388.2,561.5,386.0,0
5,166,2170556,568.4,383.0,554.2,388.5,561.3,385.75,0
6,167,2170557,568.0,382.3,554.4,388.7,561.2,385.5,0
6,168,2170558,567.9,381.7,554.6,389.0,561.25,385.35,0
6,169,2170559,568.4,381.2,554.8,389.3,561.6,385.25,0
6,170,2170560,568.9,381.2,555.0,389.6,561.95,385.4,0
6,171,2170561,569.7,381.3,555.1,390.0,562.4,385.65,0
6,172,2170562,570.4,381.4,555.2,390.5,562.8,385.95,0
6,173,2170563,571.3,381.6,555.2,391.0,563.25,386.3,0
6,174,2170564,571.9,381.9,555.0,391.5,563.45,386.7,0
6,175,2170565,572.4,382.5,554.9,392.0,563.65,387.25,0
6,176,2170566,572.0,383.2,554.9,392.4,563.45,387.8,0
6,177,2170567,571.6,383.8,554.9,392.5,563.25,388.15,0
6,178,2170568,571.1,384.0,554.8,392.6,562.95,388.3,0
6,179,2170569,570.8,384.3,554.7,392.6,562.75,388.45,0
6,180,2170570,570.7,384.5,554.7,391.8,562.7,388.15,0
6,181,2170571,570.6,384.8,554.8,390.9,562.7,387.85,0
6,182,2170572,570.6,384.7,554.7,389.9,562.65,387.3,0
6,183,2170573,570.8,384.7,554.5,388.8,562.65,386.75,0
6,184,2170574,571.1,384.7,554.4,387.7,562.75,386.2,0
6,185,2170575,571.4,385.1,554.0,386.7,562.7,385.9,0
6,186,2170576,571.6,385.5,553.8,385.7,562.7,385.6,0
6,187,2170577,571.8,385.8,553.5,385.7,562.65,385.75,0
6,188,2170578,571.8,386.0,553.2,385.6,562.5,385.8,0
6,189,2170579,571.8,385.0,552.9,385.7,562.35,385.35,0
6,190,2170580,571.6,384.0,552.5,385.6,562.05,384.8,0
6,191,2170581,571.4,383.2,551.7,385.6,561.55,384.4,0
6,192,2170582,571.2,382.4,551.2,385.5,561.2,383.95,0
6,193,2170583,571.2,381.6,550.7,385.4,560.95,383.5,0
6,194,2170584,571.2,380.9,550.2,385.2,560.7,383.05,0
6,195,2170585,571.3,380.3,549.6,385.0,560.45,382.65,0
6,196,2170586,571.2,380.8,549.1,384.6,560.15,382.7,0
6,197,2170587,571.3,381.2,548.7,384.4,560.0,382.8,0
6,198,2170588,571.4,381.6,548.8,384.1,560.1,382.85,0
6,199,2170589,571.4,381.8,548.8,383.6,560.1,382.7,0
6,200,2170590,571.2,382.1,548.9,383.2,560.05,382.65,0
7,201,2170591,570.8,382.7,549.3,382.7,560.05,382.7,0
7,202,2170592,570.5,383.2,549.9,382.3,560.2,382.75,0
7,203,2170593,570.4,383.6,550.6,382.2,560.5,382.9,0
7,204,2170594,570.4,384.0,551.3,381.9,560.85,382.95,0
7,205,2170595,570.4,384.4,552.0,381.3,561.2,382.85,0
7,206,2170596,570.5,384.6,552.8,379.8,561.65,382.2,0
7,207,2170597,570.8,384.7,553.5,378.3,562.15,381.5,0
7,208,2170598,571.2,384.4,553.8,376.7,562.5,380.55,0
7,209,2170599,571.5,384.1,553.7,375.0,562.6,379.55,0
7,210,2170600,571.6,383.8,553.5,373.3,562.55,378.55,0
7,211,2170601,571.4,382.8,553.2,372.0,562.3,377.4,0
7,212,2170602,571.2,382.0,553.0,371.3,562.1,376.65,0
7,213,2170603,570.8,381.2,552.8,372.1,561.8,376.65,0
7,214,2170604,570.2,380.5,552.7,373.2,561.45,376.85,0
7,215,2170605,569.6,379.9,552.7,374.4,561.15,377.15,0
7,216,2170606,569.0,379.7,552.9,375.9,560.95,377.8,0
7,217,2170607,568.6,379.5,553.2,377.2,560.9,378.35,0
7,218,2170608,568.1,379.9,553.4,378.4,560.75,379.15,0
7,219,2170609,567.8,380.4,553.2,379.1,560.5,379.75,0
7,220,2170610,567.5,380.8,552.6,379.2,560.05,380.0,0
7,221,2170611,567.4,381.3,551.8,378.9,559.6,380.1,0
7,222,2170612,567.3,381.5,550.9,378.6,559.1,380.05,0
7,223,2170613,567.2,381.2,549.9,377.9,558.55,379.55,0
7,224,2170614,567.1,380.8,549.0,377.1,558.05,378.95,0
7,225,2170615,567.0,380.4,548.3,376.2,557.65,378.3,0
7,226,2170616,567.0,379.9,548.1,375.5,557.55,377.7,0
7,227,2170617,566.9,379.7,548.3,375.1,557.6,377.4,0
7,228,2170618,566.9,379.5,548.7,375.1,557.8,377.3,0
7,229,2170619,566.9,379.4,549.1,375.3,558.0,377.35,0
7,230,2170620,566.7,379.7,549.5,376.7,558.1,378.2,0
7,231,2170621,566.6,380.0,550.7,378.3,558.65,379.15,0
7,232,2170622,566.4,380.2,551.8,379.9,559.1,380.05,0
7,233,2170623,566.2,380.1,552.7,381.5,559.45,380.8,0
8,234,2170624,565.9,379.8,553.5,382.9,559.7,381.35,0
8,235,2170625,565.6,379.5,554.5,384.1,560.05,381.8,0
8,236,2170626,565.2,379.1,555.6,385.1,560.4,382.1,0
8,237,2170627,565.0,378.6,556.7,385.0,560.85,381.8,0
8,238,2170628,564.8,378.2,556.8,384.9,560.8,381.55,0
8,239,2170629,564.8,378.0,556.9,384.4,560.85,381.2,0
8,240,2170630,564.8,378.7,557.1,383.9,560.95,381.3,0
8,241,2170631,564.9,379.3,557.3,383.3,561.1,381.3,0
8,242,2170632,565.5,379.8,557.3,382.7,561.4,381.25,0
8,243,2170633,566.1,379.7,557.3,381.9,561.7,380.8,0
8,244,2170634,566.7,379.8,557.3,381.1,562.0,380.45,0
8,245,2170635,567.4,380.2,557.3,380.3,562.35,380.25,0
8,246,2170636,568.0,380.6,557.3,379.9,562.65,380.25,0
8,247,2170637,568.4,380.2,557.2,379.5,562.8,379.85,0
8,248,2170638,568.6,380.0,556.9,379.0,562.75,379.5,0
8,249,2170639,568.4,379.9,556.6,378.6,562.5,379.25,0
8,250,2170640,568.1,380.4,555.4,378.3,561.75,379.35,0
8,251,2170641,567.6,380.7,554.2,378.1,560.9,379.4,0
8,252,2170642,567.0,380.7,553.1,377.8,560.05,379.25,0
8,253,2170643,566.7,380.8,552.0,377.2,559.35,379.0,0
8,254,2170644,566.6,380.7,551.1,376.1,558.85,378.4,0
8,255,2170645,566.7,380.8,550.3,375.1,558.5,377.95,0
8,256,2170646,567.1,381.0,549.5,374.1,558.3,377.55,0
8,257,2170647,567.9,381.6,549.7,373.0,558.8,377.3,0
8,258,2170648,568.8,382.1,550.0,372.0,559.4,377.05,0
8,259,2170649,569.4,382.8,550.3,370.8,559.85,376.8,0
8,260,2170650,569.9,383.5,550.6,369.8,560.25,376.65,0
8,261,2170651,570.1,384.2,550.8,369.2,560.45,376.7,0
8,262,2170652,570.0,384.8,551.0,368.6,560.5,376.7,0
8,263,2170653,569.9,385.3,551.3,368.0,560.6,376.65,0
8,264,2170654,569.5,385.5,551.4,367.5,560.45,376.5,0
8,265,2170655,569.1,385.7,551.9,366.9,560.5,376.3,0
8,266,2170656,568.8,385.7,552.5,366.6,560.65,376.15,0
9,267,2170657,568.6,385.7,553.1,366.4,560.85,376.05,0
9,268,2170658,568.3,385.4,553.6,366.4,560.95,375.9,0
9,269,2170659,568.4,384.8,554.2,366.8,561.3,375.8,0
9,270,2170660,568.3,384.1,554.8,367.3,561.55,375.7,0
9,271,2170661,568.1,383.2,555.3,367.7,561.7,375.45,0
9,272,2170662,568.0,382.2,555.4,368.1,561.7,375.15,0
9,273,2170663,568.1,381.2,555.0,368.5,561.55,374.85,0
9,274,2170664,568.4,380.3,554.4,369.0,561.4,374.65,0
9,275,2170665,568.6,379.5,553.8,369.6,561.2,374.55,0
9,276,2170666,568.9,379.1,553.1,369.9,561.0,374.5,0
9,277,2170667,569.1,378.7,552.6,370.2,560.85,374.45,0
9,278,2170668,569.5,378.6,552.1,370.8,560.8,374.7,0
9,279,2170669,569.9,378.7,551.8,371.4,560.85,375.05,0
9,280,2170670,570.3,378.8,551.8,372.1,561.05,375.45,0
9,281,2170671,570.6,379.0,551.9,372.7,561.25,375.85,0
9,282,2170672,570.9,379.2,552.0,373.4,561.45,376.3,0
9,283,2170673,571.3,379.4,552.2,374.1,561.75,376.75,0
9,284,2170674,571.7,380.1,552.3,374.7,562.0,377.4,0
9,285,2170675,571.9,381.3,552.6,375.1,562.25,378.2,0
9,286,2170676,572.1,382.3,552.9,375.5,562.5,378.9,0
9,287,2170677,572.3,383.1,553.1,375.9,562.7,379.5,0
9,288,2170678,572.4,383.4,553.7,376.3,563.05,379.85,0
9,289,2170679,572.5,383.8,554.3,376.5,563.4,380.15,0
9,290,2170680,572.4,384.1,554.8,376.9,563.6,380.5,0
9,291,2170681,572.4,383.9,555.2,377.2,563.8,380.55,0
9,292,2170682,572.4,383.3,555.3,377.6,563.85,380.45,0
9,293,2170683,572.4,382.7,555.5,377.9,563.95,380.3,0
9,294,2170684,572.3,382.4,555.7,377.9,564.0,380.15,0
9,295,2170685,572.3,382.4,555.7,377.2,564.0,379.8,0
9,296,2170686,572.2,382.5,555.6,376.5,563.9,379.5,0
9,297,2170687,572.1,382.5,555.5,375.7,563.8,379.1,0
9,298,2170688,571.8,382.3,555.6,374.9,563.7,378.6,0
9,299,2170689,571.5,382.1,555.6,374.2,563.55,378.15,0
9,300,2170690,571.3,382.0,555.6,373.6,563.45,377.8,0
10,301,2170691,571.2,381.8,555.7,373.0,563.45,377.4,0
10,302,2170692,571.6,381.8,555.7,373.0,563.65,377.4,0
10,303,2170693,571.9,382.4,555.8,372.8,563.85,377.6,0
10,304,2170694,572.3,383.0,555.9,372.4,564.1,377.7,0
10,305,2170695,572.6,383.7,555.9,372.0,564.25,377.85,0
10,306,2170696,573.0,384.4,555.8,371.6,564.4,378.0,0
10,307,2170697,573.2,384.9,555.9,371.2,564.55,378.05,0
10,308,2170698,572.9,385.3,555.9,371.1,564.4,378.2,0
10,309,2170699,572.2,385.5,555.8,371.0,564.0,378.25,0
10,310,2170700,571.6,385.2,555.7,371.2,563.65,378.2,0
10,311,2170701,571.0,384.8,555.5,371.2,563.25,378.0,0
10,312,2170702,570.5,384.4,555.4,370.6,562.95,377.5,0
10,313,2170703,570.1,384.6,555.5,370.2,562.8,377.4,0
10,314,2170704,569.8,385.0,555.4,369.9,562.6,377.45,0
10,315,2170705,569.8,385.4,555.3,369.3,562.55,377.35,0
10,316,2170706,569.8,385.9,555.3,368.8,562.55,377.35,0
10,317,2170707,569.8,386.4,555.3,368.3,562.55,377.35,0
10,318,2170708,569.7,386.9,555.4,368.0,562.55,377.45,0
10,319,2170709,569.7,387.4,555.4,367.9,562.55,377.65,0
10,320,2170710,569.8,387.5,555.5,367.7,562.65,377.6,0
10,321,2170711,569.8,387.6,555.5,367.3,562.65,377.45,0
10,322,2170712,569.8,387.5,555.6,366.8,562.7,377.15,0
10,323,2170713,569.8,387.2,555.6,366.8,562.7,377.0,0
10,324,2170714,569.8,387.0,555.5,366.7,562.65,376.85,0
10,325,2170715,569.8,386.6,555.4,366.7,562.6,376.65,0
10,326,2170716,569.8,386.1,555.4,366.7,562.6,376.4,0
10,327,2170717,569.8,385.6,555.4,366.5,562.6,376.05,0
10,328,2170718,569.8,385.1,555.4,366.4,562.6,375.75,0
10,329,2170719,569.8,384.7,555.5,366.5,562.65,375.6,0
10,330,2170720,570.1,384.4,555.5,366.3,562.8,375.35,0
10,331,2170721,570.4,384.2,555.6,366.3,563.0,375.25,0
10,332,2170722,570.7,384.2,555.6,366.4,563.15,375.3,0
10,333,2170723,571.0,384.2,555.5,367.1,563.25,375.65,0
11,334,2170724,571.1,384.3,555.3,368.0,563.2,376.15,0
11,335,2170725,571.3,384.3,555.1,368.9,563.2,376.6,0
11,336,2170726,571.1,384.2,554.1,369.5,562.6,376.85,0
11,337,2170727,570.5,384.0,553.2,369.7,561.85,376.85,0
11,338,2170728,570.0,383.6,552.3,369.8,561.15,376.7,0
11,339,2170729,569.6,383.2,551.5,369.8,560.55,376.5,0
11,340,2170730,569.2,382.9,550.7,369.0,559.95,375.95,0
11,341,2170731,568.8,382.9,550.0,368.1,559.4,375.5,0
11,342,2170732,568.4,383.1,549.5,367.3,558.95,375.2,0
11,343,2170733,568.2,383.4,549.8,367.4,559.0,375.4,0
11,344,2170734,568.1,383.7,550.2,367.7,559.15,375.7,0
11,345,2170735,568.0,384.3,550.6,368.0,559.3,376.15,0
11,346,2170736,567.9,384.8,552.4,369.3,560.15,377.05,0
11,347,2170737,568.8,385.3,554.1,370.9,561.45,378.1,0
11,348,2170738,569.6,385.3,556.2,372.5,562.9,378.9,0
11,349,2170739,571.2,385.3,559.4,374.0,565.3,379.65,0
11,350,2170740,573.5,385.3,563.4,374.5,568.45,379.9,0
11,351,2170741,579.2,385.4,570.8,374.5,575.0,379.95,0
11,352,2170742,586.9,385.6,580.4,373.7,583.65,379.65,0
11,353,2170743,596.6,386.0,591.2,372.1,593.9,379.05,0
11,354,2170744,609.6,386.6,606.9,370.3,608.25,378.45,0
11,355,2170745,625.7,389.6,625.8,368.3,625.75,378.95,0
11,356,2170746,645.9,392.8,646.9,366.2,646.4,379.5,0
11,357,2170747,668.1,396.3,672.1,364.3,670.1,380.3,0
11,358,2170748,691.9,400.3,699.1,362.6,695.5,381.45,0
11,359,2170749,719.5,404.3,728.0,361.4,723.75,382.85,0
11,360,2170750,748.3,408.8,758.2,360.3,753.25,384.55,0
11,361,2170751,776.0,413.4,786.4,359.4,781.2,386.4,0
11,362,2170752,804.0,415.8,814.4,359.7,809.2,387.75,0
11,363,2170753,831.3,418.0,841.6,360.6,836.45,389.3,0
11,364,2170754,856.7,419.7,867.2,361.5,861.95,390.6,0
11,365,2170755,880.1,420.2,889.6,362.7,884.85,391.45,0
11,366,2170756,900.3,420.6,910.0,363.9,905.15,392.25,0
12,367,2170757,920.1,420.5,928.6,365.1,924.35,392.8,0
12,368,2170758,940.2,420.3,946.5,366.0,943.35,393.15,0
12,369,2170759,958.1,419.3,961.2,366.1,959.65,392.7,0
12,370,2170760,971.6,418.4,975.4,365.9,973.5,392.15,0
12,371,2170761,988.1,417.8,988.1,365.7,988.1,391.75,0
12,372,2170762,1003.1,417.8,999.5,365.6,1001.3,391.7,0
12,373,2170763,1019.8,417.8,1011.4,366.4,1015.6,392.1,0
12,374,2170764,1034.4,417.5,1022.9,367.2,1028.65,392.35,0
12,375,2170765,1047.1,416.3,1032.9,368.3,1040.0,392.3,0
12,376,2170766,1061.6,415.7,1045.3,369.7,1053.45,392.7,0
12,377,2170767,1077.3,415.1,1055.4,372.4,1066.35,393.75,0
12,378,2170768,1091.6,414.6,1065.4,375.1,1078.5,394.85,0
12,379,2170769,1106.8,414.5,1076.7,377.8,1091.75,396.15,0
12,380,2170770,1119.0,414.3,1087.9,379.5,1103.45,396.9,0
12,381,2170771,1130.4,414.3,1097.7,381.3,1114.05,397.8,0
12,382,2170772,1140.6,414.7,1108.2,382.7,1124.4,398.7,0
12,383,2170773,1148.5,414.7,1116.4,383.6,1132.45,399.15,0
12,384,2170774,1154.9,413.4,1124.4,383.2,1139.65,398.3,0
12,385,2170775,1158.9,411.9,1130.8,382.6,1144.85,397.25,0
12,386,2170776,1159.9,410.0,1135.1,381.4,1147.5,395.7,0
12,387,2170777,1157.8,406.7,1136.6,380.2,1147.2,393.45,0
12,388,2170778,1155.4,403.5,1136.4,379.1,1145.9,391.3,0
12,389,2170779,1150.7,400.8,1134.6,378.3,1142.65,389.55,0
12,390,2170780,1144.3,398.6,1131.4,377.9,1137.85,388.25,0
12,391,2170781,1138.0,397.7,1127.6,377.8,1132.8,387.75,0
12,392,2170782,1131.4,396.6,1123.8,377.7,1127.6,387.15,0
12,393,2170783,1125.5,395.6,1119.9,378.5,1122.7,387.05,0
12,394,2170784,1121.4,395.8,1116.3,379.4,1118.85,387.6,0
12,395,2170785,1117.5,396.3,1114.5,380.3,1116.0,388.3,0
12,396,2170786,1116.0,396.6,1113.3,380.8,1114.65,388.7,0
12,397,2170787,1115.8,396.9,1114.3,381.2,1115.05,389.05,0
12,398,2170788,1116.9,397.3,1116.3,381.5,1116.6,389.4,0
12,399,2170789,1119.1,397.9,1118.4,381.7,1118.75,389.8,0
12,400,2170790,1123.0,398.4,1121.4,381.9,1122.2,390.15,0
13,401,2170791,1127.2,399.0,1124.3,382.1,1125.75,390.55,0
13,402,2170792,1132.4,399.6,1127.1,382.2,1129.75,390.9,0
13,403,2170793,1138.2,400.5,1129.4,382.4,1133.8,391.45,0
13,404,2170794,1143.9,401.2,1130.8,382.8,1137.35,392.0,0
13,405,2170795,1148.5,401.9,1131.8,383.1,1140.15,392.5,0
13,406,2170796,1152.8,402.6,1132.8,383.3,1142.8,392.95,0
13,407,2170797,1155.5,403.2,1132.9,383.6,1144.2,393.4,0
13,408,2170798,1158.1,403.8,1133.1,383.9,1145.6,393.85,0
